x,skin_temp,bulk_temp,air_temp,precipitation,windspeed,solar_W,rel_humidity,air_pressure,datetime
1519390800.0,5.053,6.353,-0.204,0.0,5.698,124.8,68.66,0.0,2018-02-23 14:00:00
1519394400.0,5.071000000000001,6.354,-0.316,0.0,5.694,106.0,69.24,0.0,2018-02-23 15:00:00
1519398000.0,4.993,6.353,-0.318,0.0,5.58,79.98,69.51,0.0,2018-02-23 16:00:00
1519401600.0,4.88,6.331,-0.4379999999999999,0.0,4.893,35.85,70.46,0.0,2018-02-23 17:00:00
1519405200.0,4.861000000000001,6.34,-0.596,0.0,4.666,2.982,71.2,0.0,2018-02-23 18:00:00
1519408800.0,4.773,6.332999999999999,-0.852,0.0,4.822,0.0,72.12,0.0,2018-02-23 19:00:00
1519412400.0,4.785,6.314,-0.957,0.0,5.831,0.0,72.36,0.0,2018-02-23 20:00:00
1519416000.0,4.803999999999999,6.317,-0.99,0.0,4.956,0.0,72.65,0.0,2018-02-23 21:00:00
1519419600.0,4.758,6.271,-1.019,0.0,4.624,0.0,72.6,0.0,2018-02-23 22:00:00
1519423200.0,4.681,6.297000000000001,-0.988,0.0,3.96,0.0,72.61,0.0,2018-02-23 23:00:00
1519426800.0,4.756,6.313,-0.906,0.0,4.934,0.0,71.54,0.0,2018-02-24 00:00:00
1519430400.0,4.79,6.274,-0.913,0.0,5.32,0.0,70.76,0.0,2018-02-24 01:00:00
1519434000.0,4.565,6.015,-0.919,0.0,5.47,0.0,70.81,0.0,2018-02-24 02:00:00
1519437600.0,4.676,6.212999999999999,-0.961,0.0,4.999,0.0,71.6,0.0,2018-02-24 03:00:00
1519441200.0,4.737,6.245,-0.899,0.0,4.87,0.0,72.05,0.0,2018-02-24 04:00:00
1519444800.0,4.745,6.204,-0.8009999999999999,0.0,4.509,0.0,71.91,0.0,2018-02-24 05:00:00
1519448400.0,4.704,6.135,-0.74,0.0,4.418,0.0,72.05,0.0,2018-02-24 06:00:00
1519452000.0,4.747,6.189,-0.618,0.0,4.231,0.0,71.96,0.0,2018-02-24 07:00:00
1519455600.0,4.773,6.249,-0.456,0.0,4.5760000000000005,7.321000000000001,71.76,0.0,2018-02-24 08:00:00
1519459200.0,4.869,6.1370000000000005,-0.255,0.0,4.76,42.56,71.1,0.0,2018-02-24 09:00:00
1519462800.0,4.774,6.061,0.045,0.0,4.805,89.7,70.41,0.0,2018-02-24 10:00:00
1519466400.0,5.0,6.223,0.2019999999999999,0.0,4.6,98.4,69.72,0.0,2018-02-24 11:00:00
1519470000.0,5.162000000000001,6.329,0.435,0.0,4.1530000000000005,129.8,69.64,0.0,2018-02-24 12:00:00
1519473600.0,5.196000000000001,6.31,0.581,0.0,5.256,152.2,69.11,0.0,2018-02-24 13:00:00
1519477200.0,5.195,6.314,0.856,0.0,4.761,161.0,68.67,0.0,2018-02-24 14:00:00
1519480800.0,5.352,6.347,0.895,0.0,4.999,104.3,69.54,0.0,2018-02-24 15:00:00
1519484400.0,5.295,6.345,0.685,0.0,4.596,64.48,70.91,0.0,2018-02-24 16:00:00
1519488000.0,5.13,6.335,0.389,0.0,4.645,26.4,71.3,0.0,2018-02-24 17:00:00
1519491600.0,5.056,6.27,0.032,0.0,4.797,2.647,72.07,0.0,2018-02-24 18:00:00
1519495200.0,5.004,6.266,-0.093,0.0,4.367,0.0,72.96,0.0,2018-02-24 19:00:00
1519498800.0,4.925,6.256,-0.036,0.0,4.8180000000000005,0.0,72.73,0.0,2018-02-24 20:00:00
1519502400.0,5.0,6.239,0.1939999999999999,0.0,4.599,0.0,72.07,0.0,2018-02-24 21:00:00
1519506000.0,5.025,6.221,0.4429999999999999,0.0,4.46,0.0,69.5,0.0,2018-02-24 22:00:00
1519509600.0,5.0,6.189,0.568,0.0,4.702,0.0,62.33,0.0,2018-02-24 23:00:00
1519513200.0,5.022,6.196000000000001,0.4029999999999999,0.0,4.593999999999999,0.0,56.21,0.0,2018-02-25 00:00:00
1519516800.0,4.985,6.215,0.2239999999999999,0.0,4.477,0.0,55.74,0.0,2018-02-25 01:00:00
1519520400.0,4.887,6.141,-0.026,0.0,4.758,0.0,56.15,0.0,2018-02-25 02:00:00
1519524000.0,4.777,6.16,-0.5,0.0,4.649,0.0,57.68,0.0,2018-02-25 03:00:00
1519527600.0,4.681,6.157,-0.936,0.0,5.198,0.0,60.24,0.0,2018-02-25 04:00:00
1519531200.0,4.607,6.095,-1.356,0.0,5.737,0.0,61.73,0.0,2018-02-25 05:00:00
1519534800.0,4.484,6.023,-1.707,0.0,5.634,0.0,62.24,0.0,2018-02-25 06:00:00
1519538400.0,4.36,6.041,-2.16,0.0,6.147,0.0,62.56,0.0,2018-02-25 07:00:00
1519542000.0,4.272,5.941,-2.615,0.0,6.138,6.658,63.29,0.0,2018-02-25 08:00:00
1519545600.0,4.15,5.962000000000001,-3.051,0.0,6.261,32.07,64.27,0.0,2018-02-25 09:00:00
1519549200.0,4.007,5.977,-3.425,0.0,6.553999999999999,60.12,63.81,0.0,2018-02-25 10:00:00
1519552800.0,3.773,5.823,-3.633,0.0,7.426,101.2,62.27,0.0,2018-02-25 11:00:00
1519556400.0,3.727,5.709,-3.505,0.0,7.089,201.8,60.39,0.0,2018-02-25 12:00:00
1519560000.0,3.818,5.835,-3.1460000000000004,0.0,7.941,226.5,58.76,0.0,2018-02-25 13:00:00
1519563600.0,3.877,6.015,-2.513,0.0,7.122000000000001,617.2,56.25,0.0,2018-02-25 14:00:00
1519567200.0,4.218999999999999,6.124,-1.756,0.0,7.007999999999999,482.3,53.69,0.0,2018-02-25 15:00:00
1519570800.0,4.272,6.176,-1.402,0.0,8.29,354.6,48.54,0.0,2018-02-25 16:00:00
1519574400.0,4.3660000000000005,6.117000000000001,-1.289,0.0,7.919,179.6,44.61,0.0,2018-02-25 17:00:00
1519578000.0,4.159,6.104,-1.7080000000000002,0.0,9.41,8.49,43.76,0.0,2018-02-25 18:00:00
1519581600.0,3.896,6.087000000000001,-2.463,0.0,6.697,0.0,46.81,0.0,2018-02-25 19:00:00
1519585200.0,3.686,6.077999999999999,-3.0210000000000004,0.0,6.254,0.0,48.9,0.0,2018-02-25 20:00:00
1519588800.0,3.494,5.999,-3.5810000000000004,0.0,8.29,0.0,50.39,0.0,2018-02-25 21:00:00
1519592400.0,3.395,5.964,-4.079,0.0,9.47,0.0,49.94,0.0,2018-02-25 22:00:00
1519596000.0,3.3,6.001,-4.542,0.0,7.665,0.0,49.31,0.0,2018-02-25 23:00:00
1519599600.0,3.233,5.983,-5.091,0.0,6.917999999999999,0.0,50.67,0.0,2018-02-26 00:00:00
1519603200.0,3.013,5.986000000000001,-5.587000000000001,0.0,6.197,0.0,52.41,0.0,2018-02-26 01:00:00
1519606800.0,2.98,6.007000000000001,-5.936,0.0,6.72,0.0,53.3,0.0,2018-02-26 02:00:00
1519610400.0,3.0610000000000004,6.028,-6.069,0.0,5.986000000000001,0.0,53.6,0.0,2018-02-26 03:00:00
1519614000.0,2.874,5.92,-6.367000000000001,0.0,6.464,0.0,54.47,0.0,2018-02-26 04:00:00
1519617600.0,2.549,5.722,-6.702000000000001,0.0,5.729,0.0,55.71,0.0,2018-02-26 05:00:00
1519621200.0,2.664,5.829,-6.915,0.0,6.859,0.0,55.85,0.0,2018-02-26 06:00:00
1519624800.0,2.647,5.8260000000000005,-7.189,0.0,7.396,0.0,57.19,0.0,2018-02-26 07:00:00
1519628400.0,2.553,5.915,-7.622999999999999,0.0,6.352,34.84,58.95,0.0,2018-02-26 08:00:00
1519632000.0,2.6210000000000004,6.023,-7.761,0.0,7.766,220.8,59.13,0.0,2018-02-26 09:00:00
1519635600.0,2.536,5.876,-7.537999999999999,0.0,10.13,398.4,56.44,0.0,2018-02-26 10:00:00
1519639200.0,2.6010000000000004,5.747999999999999,-7.016,0.0,9.33,521.7,53.36,0.0,2018-02-26 11:00:00
1519642800.0,2.857,5.831,-6.127000000000001,0.0,10.08,606.6,47.95,0.0,2018-02-26 12:00:00
1519646400.0,3.289,6.074,-5.162000000000001,0.0,8.48,639.7,42.13,0.0,2018-02-26 13:00:00
1519650000.0,3.468,6.079,-4.509,0.0,8.62,602.0,34.17,0.0,2018-02-26 14:00:00
1519653600.0,3.59,6.082999999999999,-4.332,0.0,9.22,510.9,31.05,0.0,2018-02-26 15:00:00
1519657200.0,3.63,6.075,-4.206,0.0,9.14,375.1,30.22,0.0,2018-02-26 16:00:00
1519660800.0,3.519,5.99,-4.562,0.0,7.741,183.8,32.17,0.0,2018-02-26 17:00:00
1519664400.0,3.265,5.898,-5.218999999999999,0.0,7.158,9.45,36.68,0.0,2018-02-26 18:00:00
1519668000.0,2.844,5.85,-6.303999999999999,0.0,7.205,0.0,41.64,0.0,2018-02-26 19:00:00
1519671600.0,2.651,5.846,-6.919,0.0,7.101,0.0,43.45,0.0,2018-02-26 20:00:00
1519675200.0,2.262,5.603,-7.45,0.0,7.369,0.0,45.64,0.0,2018-02-26 21:00:00
1519678800.0,2.232,5.57,-7.912999999999999,0.0,8.15,0.0,47.59,0.0,2018-02-26 22:00:00
1519682400.0,1.79,4.975,-8.31,0.0,8.66,0.0,47.79,0.0,2018-02-26 23:00:00
1519686000.0,2.081,5.577000000000001,-8.6,0.0,8.26,0.0,49.94,0.0,2018-02-27 00:00:00
1519689600.0,1.744,5.401,-8.79,0.0,7.298999999999999,0.0,51.25,0.0,2018-02-27 01:00:00
1519693200.0,1.952,5.53,-8.9,0.0,6.303,0.0,52.03,0.0,2018-02-27 02:00:00
1519696800.0,2.043,5.662999999999999,-8.94,0.0,6.662000000000001,0.0,53.43,0.0,2018-02-27 03:00:00
1519700400.0,2.064,5.676,-9.03,0.0,6.981,0.0,54.78,0.0,2018-02-27 04:00:00
1519704000.0,1.99,5.7410000000000005,-9.22,0.0,5.574,0.0,56.04,0.0,2018-02-27 05:00:00
1519707600.0,1.945,5.749,-9.36,0.0,5.869,0.0,57.21,0.0,2018-02-27 06:00:00
1519711200.0,1.803,5.473,-9.34,0.0,6.974,0.0,57.67,0.0,2018-02-27 07:00:00
1519714800.0,1.881,5.692,-9.41,0.0,6.106,29.04,59.27,0.0,2018-02-27 08:00:00
1519718400.0,1.905,5.621,-9.08,0.0,5.834,221.1,59.61,0.0,2018-02-27 09:00:00
1519722000.0,2.342,5.752999999999999,-8.27,0.0,5.586,359.5,57.15,0.0,2018-02-27 10:00:00
1519725600.0,2.495,5.886,-7.476,0.0,6.339,505.9,49.94,0.0,2018-02-27 11:00:00
1519729200.0,2.757,5.872000000000001,-6.585,0.0,5.8420000000000005,341.2,45.07,0.0,2018-02-27 12:00:00
1519732800.0,2.86,5.854,-6.159,0.0,5.045,175.6,41.85,0.0,2018-02-27 13:00:00
1519736400.0,3.158,5.949,-5.323,0.0,5.329,622.1,37.47,0.0,2018-02-27 14:00:00
1519740000.0,3.53,6.016,-4.842,0.0,4.785,216.1,37.08,0.0,2018-02-27 15:00:00
1519743600.0,3.3680000000000003,6.025,-4.919,0.0,5.111000000000001,134.4,37.82,0.0,2018-02-27 16:00:00
1519747200.0,3.2460000000000004,5.996,-4.907,0.0,5.01,151.7,38.21,0.0,2018-02-27 17:00:00
1519750800.0,3.176,6.032,-5.229,0.0,4.73,12.07,38.56,0.0,2018-02-27 18:00:00
1519754400.0,2.93,5.95,-5.881,0.0,4.208,0.0,41.47,0.0,2018-02-27 19:00:00
1519758000.0,2.864,6.042999999999999,-6.372000000000001,0.0,3.657,0.0,44.91,0.0,2018-02-27 20:00:00
1519761600.0,2.781,6.013,-6.587999999999999,0.0,4.016,0.0,48.54,0.0,2018-02-27 21:00:00
1519765200.0,2.642,6.002000000000001,-7.053,0.0,4.2010000000000005,0.0,52.87,0.0,2018-02-27 22:00:00
1519768800.0,2.527,6.016,-7.358,0.0,3.701,0.0,55.7,0.0,2018-02-27 23:00:00
1519772400.0,2.525,5.999,-7.621,0.0,4.058,0.0,57.21,0.0,2018-02-28 00:00:00
1519776000.0,2.467,5.959,-7.946000000000001,0.0,4.327,0.0,58.65,0.0,2018-02-28 01:00:00
1519779600.0,2.33,5.959,-8.31,0.0,3.832,0.0,59.75,0.0,2018-02-28 02:00:00
1519783200.0,2.279,5.921,-8.57,0.0,3.74,0.0,61.77,0.0,2018-02-28 03:00:00
1519786800.0,2.137,5.869,-8.75,0.0,3.717,0.0,62.66,0.0,2018-02-28 04:00:00
1519790400.0,2.123,5.898,-8.88,0.0,3.412,0.0,64.46,0.0,2018-02-28 05:00:00
1519794000.0,2.044,5.854,-8.86,0.0,3.654,0.0,66.53,0.0,2018-02-28 06:00:00
1519797600.0,2.036,5.917999999999999,-8.85,0.0,3.568,0.0,67.38,0.0,2018-02-28 07:00:00
1519801200.0,2.148,5.926,-8.89,0.0,3.575,37.43,68.08,0.0,2018-02-28 08:00:00
1519804800.0,2.0980000000000003,5.9,-8.51,0.0,3.84,118.3,67.21,0.0,2018-02-28 09:00:00
1519808400.0,2.361,5.874,-7.576,0.0,3.914,365.7,63.92,0.0,2018-02-28 10:00:00
1519812000.0,2.687,5.85,-6.546,0.0,4.577,531.7,58.75,0.0,2018-02-28 11:00:00
1519815600.0,3.278,6.056,-5.47,0.0,3.4210000000000003,325.0,56.07,0.0,2018-02-28 12:00:00
1519819200.0,3.636,6.091,-4.397,0.0,4.511,360.5,50.8,0.0,2018-02-28 13:00:00
1519822800.0,3.94,6.069,-3.545,0.0,4.577,361.9,46.38,0.0,2018-02-28 14:00:00
1519826400.0,4.122,6.067,-3.043,0.0,5.544,351.2,44.27,0.0,2018-02-28 15:00:00
1519830000.0,4.177,6.035,-2.8,0.0,5.614,86.7,45.42,0.0,2018-02-28 16:00:00
1519833600.0,4.165,6.006,-2.6180000000000003,0.0,4.593999999999999,30.07,47.27,0.0,2018-02-28 17:00:00
1519837200.0,4.239,5.971,-2.171,0.0,4.87,7.77,48.63,0.0,2018-02-28 18:00:00
1519840800.0,4.277,5.988,-1.877,0.0,5.4910000000000005,0.0,47.67,0.0,2018-02-28 19:00:00
1519844400.0,4.178999999999999,5.954,-1.841,0.0,5.167999999999999,0.0,47.42,0.0,2018-02-28 20:00:00
1519848000.0,4.283,5.925,-1.85,0.0,6.1610000000000005,0.0,47.58,0.0,2018-02-28 21:00:00
1519851600.0,4.1930000000000005,5.904,-2.107,0.0,5.8020000000000005,0.0,49.01,0.0,2018-02-28 22:00:00
1519855200.0,4.186,5.8870000000000005,-2.235,0.0,5.683,0.0,52.92,0.0,2018-02-28 23:00:00
1519858800.0,4.146,5.892,-2.322,0.0,5.164,0.0,57.04,0.0,2018-03-01 00:00:00
1519862400.0,4.137,5.888,-2.729,0.0,5.507000000000001,0.0,66.57,0.0,2018-03-01 01:00:00
1519866000.0,3.822,5.882999999999999,-3.816,0.0,5.15,0.0,83.0,0.0,2018-03-01 02:00:00
1519869600.0,3.58,5.867000000000001,-4.212,0.0,4.663,0.0,87.0,0.0,2018-03-01 03:00:00
1519873200.0,3.606,5.865,-4.114,0.0,4.604,0.0,84.9,0.0,2018-03-01 04:00:00
1519876800.0,3.486,5.83,-4.13,0.0,5.061,0.0,87.3,0.0,2018-03-01 05:00:00
1519880400.0,3.306,5.524,-4.402,0.0,5.712999999999999,0.0,87.4,0.0,2018-03-01 06:00:00
1519884000.0,3.202,5.3260000000000005,-4.521,0.0,5.005,0.0,87.8,0.0,2018-03-01 07:00:00
1519887600.0,3.3360000000000003,5.46,-4.154,0.0,4.147,6.087000000000001,86.7,0.0,2018-03-01 08:00:00
1519891200.0,3.583,5.77,-3.85,0.0,3.848,26.8,89.7,0.0,2018-03-01 09:00:00
1519894800.0,3.773,5.867000000000001,-3.655,0.0,2.784,97.3,86.8,0.0,2018-03-01 10:00:00
1519898400.0,4.0,5.935,-3.204,0.0,2.784,110.4,84.5,0.0,2018-03-01 11:00:00
1519902000.0,4.163,5.941,-2.803,0.0,2.9730000000000003,147.7,83.0,0.0,2018-03-01 12:00:00
1519905600.0,4.38,5.962000000000001,-1.872,0.0,2.501,191.0,80.8,0.0,2018-03-01 13:00:00
1519909200.0,4.709,5.9910000000000005,-0.8370000000000001,0.0,2.456,210.6,76.66,0.0,2018-03-01 14:00:00
1519912800.0,4.873,6.013999999999999,-0.316,0.0,2.404,98.3,75.46,0.0,2018-03-01 15:00:00
1519916400.0,4.882,6.02,0.019,0.0,1.835,124.9,75.45,0.0,2018-03-01 16:00:00
1519920000.0,5.083,6.032,1.0590000000000002,0.0,2.157,95.0,80.4,0.0,2018-03-01 17:00:00
1519923600.0,4.824,5.981,0.356,0.0,2.089,9.02,80.7,0.0,2018-03-01 18:00:00
1519927200.0,4.61,5.962999999999999,0.002,0.0,1.5,0.0,79.57,0.0,2018-03-01 19:00:00
1519930800.0,4.573,5.946000000000001,-0.122,0.0,1.653,0.0,75.68,0.0,2018-03-01 20:00:00
1519934400.0,4.17,5.94,-0.899,0.0,3.085,0.0,77.79,0.0,2018-03-01 21:00:00
1519938000.0,3.962,5.947,-1.771,0.0,3.892,0.0,83.0,0.0,2018-03-01 22:00:00
1519941600.0,3.917,5.921,-1.79,0.0,3.613,0.0,83.0,0.0,2018-03-01 23:00:00
1519945200.0,3.781,5.915,-1.917,0.0,3.837,0.0,81.3,0.0,2018-03-02 00:00:00
1519948800.0,3.791,5.872999999999999,-2.531,0.0,4.27,0.0,82.5,0.0,2018-03-02 01:00:00
1519952400.0,3.661,5.829,-2.947,0.0,3.85,0.0,82.3,0.0,2018-03-02 02:00:00
1519956000.0,3.69,5.689,-3.059,0.0,3.5410000000000004,0.0,82.1,0.0,2018-03-02 03:00:00
1519959600.0,3.367,5.742000000000001,-3.398,0.0,3.446,0.0,81.9,0.0,2018-03-02 04:00:00
1519963200.0,3.604,5.691,-3.2060000000000004,0.0,4.121,0.0,81.0,0.0,2018-03-02 05:00:00
1519966800.0,3.755,5.82,-2.928,0.0,2.952,0.0,80.3,0.0,2018-03-02 06:00:00
1519970400.0,3.918,5.876,-2.966,0.0,3.1460000000000004,0.011,80.7,0.0,2018-03-02 07:00:00
1519974000.0,4.002,5.863,-3.154,0.0,3.95,33.31,81.1,0.0,2018-03-02 08:00:00
1519977600.0,3.971,5.881,-2.955,0.0,3.386,34.11,78.3,0.0,2018-03-02 09:00:00
1519981200.0,4.18,5.88,-1.729,0.0,2.852,29.48,85.8,0.0,2018-03-02 10:00:00
1519984800.0,4.279,5.869,-1.639,0.0,3.771,42.9,92.6,0.0,2018-03-02 11:00:00
1519988400.0,4.328,5.848,-1.463,0.0,2.147,91.2,94.0,0.0,2018-03-02 12:00:00
1519992000.0,4.511,5.789,-0.134,0.0,2.425,102.6,93.0,0.0,2018-03-02 13:00:00
1519995600.0,4.895,5.854,1.251,0.0,3.906,124.4,91.1,0.0,2018-03-02 14:00:00
1519999200.0,5.146,5.921,1.64,0.0,1.682,103.8,90.2,0.0,2018-03-02 15:00:00
1520002800.0,5.225,5.952999999999999,2.029,0.0,1.666,120.6,91.0,0.0,2018-03-02 16:00:00
1520006400.0,5.1160000000000005,5.964,1.988,0.0,1.081,191.9,91.0,0.0,2018-03-02 17:00:00
1520010000.0,5.085,5.973,2.398,0.0,0.932,22.63,88.3,0.0,2018-03-02 18:00:00
1520013600.0,4.539,5.928,1.269,0.0,1.119,0.0,92.6,0.0,2018-03-02 19:00:00
1520017200.0,3.958,5.9,-0.201,0.0,1.433,0.0,97.0,0.0,2018-03-02 20:00:00
1520020800.0,3.757,5.853,-0.7,0.0,1.801,0.0,97.8,0.0,2018-03-02 21:00:00
1520024400.0,3.567,5.858,-1.3159999999999998,0.0,1.824,0.0,97.7,0.0,2018-03-02 22:00:00
1520028000.0,3.504,5.876,-1.4369999999999998,0.0,1.901,0.0,96.5,0.0,2018-03-02 23:00:00
1520031600.0,3.339,5.872000000000001,-1.922,0.0,1.776,0.0,95.0,0.0,2018-03-03 00:00:00
1520035200.0,3.5660000000000003,5.884,-1.4380000000000002,0.0,2.311,0.0,93.9,0.0,2018-03-03 01:00:00
1520038800.0,3.78,5.891,-0.196,0.0,2.206,0.0,90.9,0.0,2018-03-03 02:00:00
1520042400.0,3.972,5.884,-0.505,0.0,1.565,0.0,90.6,0.0,2018-03-03 03:00:00
1520046000.0,4.261,5.895,0.6,0.0,0.8490000000000001,0.0,87.4,0.0,2018-03-03 04:00:00
1520049600.0,4.686,5.896,0.345,0.0,1.582,0.0,90.7,0.0,2018-03-03 05:00:00
1520053200.0,4.744,5.901,0.971,0.0,1.3769999999999998,0.0,91.7,0.0,2018-03-03 06:00:00
1520056800.0,4.636,5.903,1.072,0.0,1.007,0.0,89.4,0.0,2018-03-03 07:00:00
1520060400.0,4.779,5.917000000000001,1.3530000000000002,0.0,0.966,47.44,88.5,0.0,2018-03-03 08:00:00
1520064000.0,4.876,5.87,1.288,0.0,0.959,62.03,92.7,0.0,2018-03-03 09:00:00
1520067600.0,5.295,5.898,1.89,0.0,1.281,101.2,91.5,0.0,2018-03-03 10:00:00
1520071200.0,5.334,5.93,1.94,0.0,2.673,146.5,91.3,0.0,2018-03-03 11:00:00
1520074800.0,5.371,5.952999999999999,2.115,0.0,5.272,81.7,91.3,0.0,2018-03-03 12:00:00
1520078400.0,5.319,5.934,1.517,0.0,5.08,80.5,94.8,0.0,2018-03-03 13:00:00
1520082000.0,5.3260000000000005,5.965,1.594,0.0,3.998,113.2,96.0,0.0,2018-03-03 14:00:00
1520085600.0,5.32,5.983,1.6740000000000002,0.0,2.647,147.2,94.9,0.0,2018-03-03 15:00:00
1520089200.0,5.382999999999999,5.988,2.1830000000000003,0.0,1.939,124.8,93.8,0.0,2018-03-03 16:00:00
1520092800.0,5.506,5.997999999999999,3.656,0.0,2.224,86.4,87.6,0.0,2018-03-03 17:00:00
1520096400.0,5.655,5.997000000000001,4.041,0.0,3.229,12.77,86.3,0.0,2018-03-03 18:00:00
1520100000.0,5.397,5.979,3.2910000000000004,0.0,2.323,0.0,90.9,0.0,2018-03-03 19:00:00
1520103600.0,5.223,5.978,2.7110000000000003,0.0,1.221,0.065,93.8,0.0,2018-03-03 20:00:00
1520107200.0,5.152,5.983,2.383,0.0,0.91,0.0,94.6,0.0,2018-03-03 21:00:00
1520110800.0,5.078,5.978,1.909,0.0,1.008,0.0,96.5,0.0,2018-03-03 22:00:00
1520114400.0,4.78,5.966,1.721,0.0,1.2009999999999998,0.0,97.3,0.0,2018-03-03 23:00:00
1520118000.0,4.945,5.945,1.89,0.0,1.158,0.0,97.0,0.0,2018-03-04 00:00:00
1520121600.0,5.01,5.959,2.061,0.0,1.117,0.0,97.1,0.0,2018-03-04 01:00:00
1520125200.0,4.572,5.952000000000001,1.629,0.0,1.017,0.0,97.6,0.0,2018-03-04 02:00:00
1520128800.0,4.379,5.947,1.177,0.0,1.3090000000000002,0.0,98.2,0.0,2018-03-04 03:00:00
1520132400.0,4.221,5.94,0.875,0.0,1.3,0.0,97.5,0.0,2018-03-04 04:00:00
1520136000.0,3.965,5.917999999999999,0.359,0.0,0.942,0.0,97.7,0.0,2018-03-04 05:00:00
1520139600.0,4.407,5.872000000000001,0.266,0.0,1.507,0.265,98.0,0.0,2018-03-04 06:00:00
1520143200.0,4.5680000000000005,5.915,0.87,0.0,1.133,1.004,98.7,0.0,2018-03-04 07:00:00
1520146800.0,4.803,5.882000000000001,0.688,0.0,1.261,19.87,99.1,0.0,2018-03-04 08:00:00
1520150400.0,4.754,5.875,0.892,0.0,1.357,268.6,98.9,0.0,2018-03-04 09:00:00
1520154000.0,4.823,5.932,1.732,0.0,1.015,443.8,96.8,0.0,2018-03-04 10:00:00
1520157600.0,5.395,6.024,2.448,0.0,1.009,610.7,94.5,0.0,2018-03-04 11:00:00
1520161200.0,5.947,6.111000000000001,2.998,0.0,1.7619999999999998,415.6,89.2,0.0,2018-03-04 12:00:00
1520164800.0,6.202000000000001,6.214,3.136,0.0,2.1,378.0,88.7,0.0,2018-03-04 13:00:00
1520168400.0,6.167000000000001,6.265,3.235,0.0,2.483,413.0,89.1,0.0,2018-03-04 14:00:00
1520172000.0,6.275,6.316,3.734,0.0,1.796,255.9,88.3,0.0,2018-03-04 15:00:00
1520175600.0,6.398,6.359,4.275,0.0,0.675,134.2,86.3,0.0,2018-03-04 16:00:00
1520179200.0,6.712000000000001,6.416,4.879,0.0,0.941,54.62,83.3,0.0,2018-03-04 17:00:00
1520182800.0,6.557,6.3,4.705,0.0,0.894,6.971,84.0,0.0,2018-03-04 18:00:00
1520186400.0,6.364,6.2620000000000005,4.737,0.0,2.225,0.0,86.2,0.0,2018-03-04 19:00:00
1520190000.0,6.073,6.16,4.566,0.0,3.15,0.0,88.3,0.0,2018-03-04 20:00:00
1520193600.0,5.957000000000001,6.132999999999999,4.043,0.0,1.6840000000000002,0.0,93.7,0.0,2018-03-04 21:00:00
1520197200.0,5.867000000000001,6.145,4.156000000000001,0.0,1.042,0.0,96.1,0.0,2018-03-04 22:00:00
1520200800.0,5.977,6.143,5.134,0.0,1.3130000000000002,0.0,93.9,0.0,2018-03-04 23:00:00
1520204400.0,6.119,6.1160000000000005,4.597,0.0,1.921,0.0,96.0,0.0,2018-03-05 00:00:00
1520208000.0,5.757000000000001,6.108,3.651,0.0,1.4169999999999998,0.0,98.2,0.0,2018-03-05 01:00:00
1520211600.0,5.659,6.122999999999999,3.343,0.0,2.046,0.0,98.6,0.0,2018-03-05 02:00:00
1520215200.0,5.608,6.132000000000001,3.05,0.0,1.819,0.061,98.9,0.0,2018-03-05 03:00:00
1520218800.0,5.556,6.089,3.036,0.0,1.3330000000000002,0.0,99.0,0.0,2018-03-05 04:00:00
1520222400.0,5.585,6.064,3.029,0.0,1.384,0.0,98.9,0.0,2018-03-05 05:00:00
1520226000.0,5.421,6.023,3.249,0.0,1.801,0.0,98.1,0.0,2018-03-05 06:00:00
1520229600.0,5.265,6.0,3.298,0.0,1.709,0.0,95.8,0.0,2018-03-05 07:00:00
1520233200.0,5.558,6.009,3.841,0.0,2.0340000000000003,70.24,93.7,0.0,2018-03-05 08:00:00
1520236800.0,5.617999999999999,6.021,4.546,0.0,1.798,98.6,90.6,0.0,2018-03-05 09:00:00
1520240400.0,6.059,6.041,5.252999999999999,0.0,2.115,298.3,87.1,0.0,2018-03-05 10:00:00
1520244000.0,6.218,6.096,5.162999999999999,0.0,3.999,241.3,87.2,0.0,2018-03-05 11:00:00
1520247600.0,6.439,6.152,5.528,0.0,2.177,245.0,86.5,0.0,2018-03-05 12:00:00
1520251200.0,6.353,6.189,5.367999999999999,0.0,2.492,360.2,88.8,0.0,2018-03-05 13:00:00
1520254800.0,6.502999999999999,6.21,5.547999999999999,0.0,3.346,529.8,89.1,0.0,2018-03-05 14:00:00
1520258400.0,6.791,6.239,5.752000000000001,0.0,2.507,372.8,87.2,0.0,2018-03-05 15:00:00
1520262000.0,6.797999999999999,6.268,6.031000000000001,0.0,1.466,462.7,87.2,0.0,2018-03-05 16:00:00
1520265600.0,7.21,6.452999999999999,6.402,0.0,1.656,247.1,86.8,0.0,2018-03-05 17:00:00
1520269200.0,7.375,6.409,6.632999999999999,0.0,0.915,13.0,85.5,0.0,2018-03-05 18:00:00
1520272800.0,6.322,6.318,5.636,0.0,0.593,0.0,90.8,0.0,2018-03-05 19:00:00
1520276400.0,5.651,6.251,4.522,0.0,1.295,0.0,91.4,0.0,2018-03-05 20:00:00
1520280000.0,5.351,6.129,3.958,0.0,1.143,0.0,90.9,0.0,2018-03-05 21:00:00
1520283600.0,5.09,6.066,3.132,0.0,1.757,0.0,89.2,0.0,2018-03-05 22:00:00
1520287200.0,5.051,6.056,3.132,0.0,1.492,0.0,86.0,0.0,2018-03-05 23:00:00
1520290800.0,4.995,6.031000000000001,2.946,0.0,1.366,0.0,87.1,0.0,2018-03-06 00:00:00
