x,y,y1,air_temp,wind_speed,air_pressure,rel_humidity,sol_irr,meteo_timestamp,skin_datetime,meteo_datetime
1668922212,10.12,11.3338,4.300833287083341,1.24581008528305,929.1463888888899,89.20555555555539,0.1402777777777775,1668922201.309,2022-11-20 06:30:12,2022-11-20 06:30:01.309
1668922812,11.16,11.2628,4.378089442509425,1.0590416673055525,929.2805273069692,89.74044256120534,0.21457156308851247,1668922801.268,2022-11-20 06:40:12,2022-11-20 06:40:01.268
1668923412,10.44,11.3223,4.325978345564967,0.8811249985694497,929.2971939736341,89.19183145009424,0.043738229755178576,1668923401.252,2022-11-20 06:50:12,2022-11-20 06:50:01.252
1668924012,11.09,11.3469,4.367361069027775,0.6315416676666668,929.3536111111108,89.23333333333333,0.026388888888889166,1668924001.285,2022-11-20 07:00:12,2022-11-20 07:00:01.285
1668924612,10.84,11.3486,4.364708325416658,1.0487083339444558,929.3801388888883,89.92916666666666,0.1930555555555561,1668924601.263,2022-11-20 07:10:12,2022-11-20 07:10:01.263
1668925212,10.91,11.356,4.389513884583324,1.448419020789775,929.426527777779,90.3513888888889,0.7555555555555568,1668925201.23,2022-11-20 07:20:12,2022-11-20 07:20:01.230
1668925812,10.23,11.3481,4.228499993333341,1.7414305567916586,929.3525,90.10972222222226,1.2958333333333367,1668925801.253,2022-11-20 07:30:12,2022-11-20 07:30:01.253
1668926412,10.92,11.3234,4.349900784610075,2.4392083338194417,929.5010615989008,89.11286121144768,2.041524651909475,1668926401.287,2022-11-20 07:40:12,2022-11-20 07:40:01.287
1668927012,10.11,11.3108,4.377958340919551,2.050140801958809,929.5547796934866,88.15723180076624,2.9495210727969337,1668927001.264,2022-11-20 07:50:12,2022-11-20 07:50:01.264
1668927612,9.85,11.345,4.543861101388883,1.1277638890277777,929.6779166666665,86.42638888888875,4.633333333333325,1668927601.25,2022-11-20 08:00:12,2022-11-20 08:00:01.250
1668928212,10.8,11.3411,4.628250037083325,1.0735833315,929.7737500000002,83.91527777777775,6.070833333333326,1668928201.249,2022-11-20 08:10:12,2022-11-20 08:10:01.249
1668928812,10.4,11.3219,4.74091663541665,0.7038902849827992,929.9422222222242,84.77777777777793,8.855555555555549,1668928801.261,2022-11-20 08:20:12,2022-11-20 08:20:01.261
1668929412,10.4,11.2492,4.743118891654882,1.3708749978888777,930.0093243879465,86.50642655367243,11.700800376647834,1668929401.3,2022-11-20 08:30:12,2022-11-20 08:30:01.300
1668930012,10.79,11.3076,4.739646647349342,3.358652776527767,929.9936299435035,84.71337099811684,29.146633709981163,1668930001.286,2022-11-20 08:40:12,2022-11-20 08:40:01.286
1668930612,10.77,11.3342,4.679666682916658,2.787736108333334,930.005694444445,84.24305555555542,30.659722222222168,1668930601.312,2022-11-20 08:50:12,2022-11-20 08:50:01.312
1668931212,10.24,11.3023,4.806444425833334,2.284861110694433,930.10013888889,84.21111111111108,35.237499999999834,1668931201.26,2022-11-20 09:00:12,2022-11-20 09:00:01.260
1668931812,11.35,11.3267,4.841874970416666,2.72458333944445,930.0950000000001,82.78194444444442,61.69305555555559,1668931801.337,2022-11-20 09:10:12,2022-11-20 09:10:01.337
1668932412,10.33,11.3289,4.861861082083325,3.1682453849464665,930.1831944444433,82.56944444444441,65.70555555555568,1668932401.275,2022-11-20 09:20:12,2022-11-20 09:20:01.275
1668933012,10.69,11.3146,4.7855159909369,3.5068611106944494,930.188625235404,82.98229755178909,64.71120527306975,1668933001.245,2022-11-20 09:30:12,2022-11-20 09:30:01.245
1668933612,10.77,11.2934,4.733641013436917,3.540555561249992,930.2065419020715,83.48229755178907,61.416760828625165,1668933601.298,2022-11-20 09:40:12,2022-11-20 09:40:01.298
1668934212,11.07,11.3149,4.727347218611108,3.0709305463889005,930.2130555555567,81.78333333333325,75.17361111111109,1668934201.269,2022-11-20 09:50:12,2022-11-20 09:50:01.269
