system:index,ST,ST_unc,coverage,sensor,time_utc,time_utc+1,time_unix
1_1_2_LE07_195028_20190817,23.508464,2.34,0.957916217,LANDSAT_7,2019-08-17 10:04:01,2019-08-17 11:04:01,1566036241
1_1_2_LE07_196028_20190824,19.77256814,2.26,1.003420798,LANDSAT_7,2019-08-24 10:09:54,2019-08-24 11:09:54,1566641394
1_2_LC08_195028_20190825,22.0045352,1.38,0.957916217,LANDSAT_8,2019-08-25 10:17:05,2019-08-25 11:17:05,1566728225
1_2_LC08_196028_20190917,19.22226692,3.82,1.003420798,LANDSAT_8,2019-09-17 10:23:22,2019-09-17 11:23:22,1568715802
1_2_LC08_196028_20191003,15.59232968,2.09,1.003420798,LANDSAT_8,2019-10-03 10:23:26,2019-10-03 11:23:26,1570098206
1_1_2_LE07_196028_20191011,14.42678486,3.41,1.003420798,LANDSAT_7,2019-10-11 10:07:51,2019-10-11 11:07:51,1570788471
1_1_2_LE07_196028_20191027,9.00922316,3.15,0.866450748,LANDSAT_7,2019-10-27 10:07:10,2019-10-27 11:07:10,1572170830
1_1_2_LE07_196028_20191230,6.45596222,3.87,1.003420798,LANDSAT_7,2019-12-30 10:04:04,2019-12-30 11:04:04,1577700244
1_2_LC08_196028_20200107,7.01993552,2.17,1.003420798,LANDSAT_8,2020-01-07 10:23:17,2020-01-07 11:23:17,1578392597
1_1_2_LE07_196028_20200115,7.07804186,3.03,1.003420798,LANDSAT_7,2020-01-15 10:03:15,2020-01-15 11:03:15,1579082595
1_2_LC08_195028_20200116,7.5634007,1.55,0.957916217,LANDSAT_8,2020-01-16 10:17:04,2020-01-16 11:17:04,1579169824
1_2_LC08_196028_20200224,7.14982028,3.45,1.003420798,LANDSAT_8,2020-02-24 10:23:04,2020-02-24 11:23:04,1582539784
1_1_2_LE07_196028_20200303,6.88663274,3.01,1.003420798,LANDSAT_7,2020-03-03 10:00:47,2020-03-03 11:00:47,1583229647
1_2_LC08_195028_20200304,4.49060072,2.15,0.957916217,LANDSAT_8,2020-03-04 10:16:50,2020-03-04 11:16:50,1583317010
1_2_LC08_196028_20200327,8.26067678,2.04,1.003420798,LANDSAT_8,2020-03-27 10:22:50,2020-03-27 11:22:50,1585304570
1_2_LC08_195028_20200405,11.17282982,1.53,0.957916217,LANDSAT_8,2020-04-05 10:16:34,2020-04-05 11:16:34,1586081794
1_2_LC08_196028_20200412,14.78225894,2.1,1.003420798,LANDSAT_8,2020-04-12 10:22:42,2020-04-12 11:22:42,1586686962
1_1_2_LE07_195028_20200413,11.67186074,2.19,0.957916217,LANDSAT_7,2020-04-13 09:52:19,2020-04-13 10:52:19,1586771539
1_2_LC08_195028_20200507,14.83352924,1.63,0.957916217,LANDSAT_8,2020-05-07 10:16:18,2020-05-07 11:16:18,1588846578
1_2_LC08_196028_20200530,16.60064558,3.6,1.003420798,LANDSAT_8,2020-05-30 10:22:33,2020-05-30 11:22:33,1590834153
1_1_2_LE07_195028_20200531,14.94974192,2.17,0.957916217,LANDSAT_7,2020-05-31 09:49:25,2020-05-31 10:49:25,1590918565
1_1_2_LE07_195028_20200616,18.17977082,2.81,0.957916217,LANDSAT_7,2020-06-16 09:48:30,2020-06-16 10:48:30,1592300910
1_1_2_LE07_196028_20200623,19.81358438,2.53,1.003420798,LANDSAT_7,2020-06-23 09:54:16,2020-06-23 10:54:16,1592906056
1_2_LC08_195028_20200624,22.38393542,2.64,0.957916217,LANDSAT_8,2020-06-24 10:16:38,2020-06-24 11:16:38,1592993798
1_2_LC08_196028_20200701,22.79409782,2.67,1.003420798,LANDSAT_8,2020-07-01 10:22:52,2020-07-01 11:22:52,1593598972
1_1_2_LE07_195028_20200718,20.98254722,1.83,0.957916217,LANDSAT_7,2020-07-18 09:46:34,2020-07-18 10:46:34,1595065594
1_1_2_LE07_196028_20200725,23.90495432,2.32,1.003420798,LANDSAT_7,2020-07-25 09:52:19,2020-07-25 10:52:19,1595670739
1_2_LC08_195028_20200811,22.13100194,4.53,0.957916217,LANDSAT_8,2020-08-11 10:16:52,2020-08-11 11:16:52,1597141012
1_2_LC08_196028_20200818,25.0294829,2.39,1.003420798,LANDSAT_8,2020-08-18 10:23:07,2020-08-18 11:23:07,1597746187
1_1_2_LE07_195028_20200819,19.44443822,2.86,0.957916217,LANDSAT_7,2020-08-19 09:44:34,2020-08-19 10:44:34,1597830274
1_1_2_LE07_196028_20200826,22.98208892,2.55,1.003420798,LANDSAT_7,2020-08-26 09:50:17,2020-08-26 10:50:17,1598435417
1_2_LC08_195028_20200912,23.6964551,2.38,0.957916217,LANDSAT_8,2020-09-12 10:17:08,2020-09-12 11:17:08,1599905828
1_2_LC08_195028_20201014,11.62742648,4.21,0.957916217,LANDSAT_8,2020-10-14 10:17:14,2020-10-14 11:17:14,1602670634
1_1_2_LE07_196028_20201114,11.60350034,3.76,0.940322236,LANDSAT_7,2020-11-14 09:45:01,2020-11-14 10:45:01,1605347101
1_2_LC08_196028_20201122,8.99555108,3.94,1.003420798,LANDSAT_8,2020-11-22 10:23:24,2020-11-22 11:23:24,1606040604
1_2_LC08_196028_20201208,6.88321472,2.25,1.003420798,LANDSAT_8,2020-12-08 10:23:26,2020-12-08 11:23:26,1607423006
1_2_LC08_195028_20210118,6.42520004,2.12,0.957916217,LANDSAT_8,2021-01-18 10:17:03,2021-01-18 11:17:03,1610965023
1_2_LC08_196028_20210226,8.0248334,1.89,1.003420798,LANDSAT_8,2021-02-26 10:23:05,2021-02-26 11:23:05,1614334985
1_1_2_LE07_195028_20210227,6.85245254,2.19,0.957916217,LANDSAT_7,2021-02-27 09:31:12,2021-02-27 10:31:12,1614418272
1_2_LC08_195028_20210323,7.94621894,1.67,0.957916217,LANDSAT_8,2021-03-23 10:16:42,2021-03-23 11:16:42,1616494602
1_2_LC08_196028_20210330,11.2206821,4.38,1.003420798,LANDSAT_8,2021-03-30 10:22:52,2021-03-30 11:22:52,1617099772
1_1_2_LE07_196028_20210407,7.5634007,3.89,1.003420798,LANDSAT_7,2021-04-07 09:34:15,2021-04-07 10:34:15,1617788055
1_2_LC08_195028_20210408,9.66206498,1.8,0.957916217,LANDSAT_8,2021-04-08 10:16:38,2021-04-08 11:16:38,1617876998
1_2_LC08_196028_20210415,8.58197066,2.11,1.003420798,LANDSAT_8,2021-04-15 10:22:46,2021-04-15 11:22:46,1618482166
1_1_2_LE07_196028_20210423,9.38862338,3.84,1.003420798,LANDSAT_7,2021-04-23 09:32:54,2021-04-23 10:32:54,1619170374
1_2_LC08_195028_20210424,13.46290322,1.67,0.957916217,LANDSAT_8,2021-04-24 10:16:31,2021-04-24 11:16:31,1619259391
1_2_LC08_195028_20210526,10.50973394,3.57,0.957916217,LANDSAT_8,2021-05-26 10:16:36,2021-05-26 11:16:36,1622024196
1_1_2_LE07_196028_20210610,18.98300552,2.51,1.003420798,LANDSAT_7,2021-06-10 09:28:52,2021-06-10 10:28:52,1623317332
1_2_LC08_195028_20210611,22.81118792,2.07,0.957916217,LANDSAT_8,2021-06-11 10:16:43,2021-06-11 11:16:43,1623406603
1_2_LC08_196028_20210720,21.02014544,3.66,1.003420798,LANDSAT_8,2021-07-20 10:23:02,2021-07-20 11:23:02,1626776582
1_2_LC08_195028_20210729,23.06753942,2.06,0.957916217,LANDSAT_8,2021-07-29 10:16:56,2021-07-29 11:16:56,1627553816
1_2_LC08_195028_20210814,25.12518746,2.65,0.957916217,LANDSAT_8,2021-08-14 10:17:02,2021-08-14 11:17:02,1628936222
1_2_LC08_196028_20210821,23.2350224,2.23,1.003420798,LANDSAT_8,2021-08-21 10:23:15,2021-08-21 11:23:15,1629541395
1_1_2_LE07_196028_20210829,20.0220836,3.54,1.003420798,LANDSAT_7,2021-08-29 09:22:01,2021-08-29 10:22:01,1630228921
1_2_LC08_195028_20210830,20.93811296,4.86,0.957916217,LANDSAT_8,2021-08-30 10:17:07,2021-08-30 11:17:07,1630318627
1_2_LC08_196028_20210906,21.94301084,2.36,1.003420798,LANDSAT_8,2021-09-06 10:23:20,2021-09-06 11:23:20,1630923800
1_2_LC08_196028_20210922,19.85801864,3.35,1.003420798,LANDSAT_8,2021-09-22 10:23:23,2021-09-22 11:23:23,1632306203
1_1_2_LE07_196028_20210930,15.17874926,2.87,1.003420798,LANDSAT_7,2021-09-30 09:19:11,2021-09-30 10:19:11,1632993551
1_2_LC08_195028_20211001,18.27547538,1.63,0.957916217,LANDSAT_8,2021-10-01 10:17:16,2021-10-01 11:17:16,1633083436
1_1_2_LE07_196028_20211016,14.24904782,2.14,1.003420798,LANDSAT_7,2021-10-16 09:17:46,2021-10-16 10:17:46,1634375866
1_2_LC08_195028_20211017,14.6728823,2.1,0.957916217,LANDSAT_8,2021-10-17 10:17:20,2021-10-17 11:17:20,1634465840
1_2_LC08_196028_20211024,13.35352658,3.37,1.003420798,LANDSAT_8,2021-10-24 10:23:31,2021-10-24 11:23:31,1635071011
1_1_2_LE07_195028_20211025,12.72802892,2.23,0.957916217,LANDSAT_7,2021-10-25 09:10:46,2021-10-25 10:10:46,1635153046
2_LC09_195028_20211106,11.8017455,3.23,0.957916217,LANDSAT_9,2021-11-06 10:19:28,2021-11-06 11:19:28,1636193968
1_1_2_LE07_196028_20211203,7.14640226,3.49,1.003420798,LANDSAT_7,2021-12-03 09:13:14,2021-12-03 10:13:14,1638522794
2_LC09_195028_20220113,5.8031204,2.12,0.957916217,LANDSAT_9,2022-01-13 10:17:08,2022-01-13 11:17:08,1642069028
1_2_LC08_195028_20220121,6.03896378,2.17,0.957916217,LANDSAT_8,2022-01-21 10:17:05,2022-01-21 11:17:05,1642760225
1_2_LC08_196028_20220128,6.65420738,2.18,1.003420798,LANDSAT_8,2022-01-28 10:23:13,2022-01-28 11:23:13,1643365393
2_LC09_195028_20220129,6.55166678,2.12,0.957916217,LANDSAT_9,2022-01-29 10:17:10,2022-01-29 11:17:10,1643451430
1_1_2_LE07_196028_20220205,6.71231372,2.18,1.003420798,LANDSAT_7,2022-02-05 09:07:01,2022-02-05 10:07:01,1644052021
2_LC09_196028_20220205,7.14640226,2.11,1.003420798,LANDSAT_9,2022-02-05 10:23:20,2022-02-05 11:23:20,1644056600
1_2_LC08_196028_20220213,6.51065054,3.44,1.003420798,LANDSAT_8,2022-02-13 10:23:10,2022-02-13 11:23:10,1644747790
1_2_LC08_195028_20220222,7.00968146,2.11,0.957916217,LANDSAT_8,2022-02-22 10:16:56,2022-02-22 11:16:56,1645525016
1_2_LC08_196028_20220301,6.51406856,2.16,1.003420798,LANDSAT_8,2022-03-01 10:23:06,2022-03-01 11:23:06,1646130186
1_1_2_LE07_195028_20220302,5.89540694,2.23,0.957916217,LANDSAT_7,2022-03-02 08:58:21,2022-03-02 09:58:21,1646211501
1_1_2_LE07_196028_20220309,6.24062696,3.55,1.003420798,LANDSAT_7,2022-03-09 09:03:51,2022-03-09 10:03:51,1646816631
2_LC09_196028_20220309,7.36857356,2.12,1.003420798,LANDSAT_9,2022-03-09 10:23:07,2022-03-09 11:23:07,1646821387
1_2_LC08_195028_20220310,8.06926766,1.85,0.957916217,LANDSAT_8,2022-03-10 10:16:53,2022-03-10 11:16:53,1646907413
1_1_2_LE07_196028_20220325,8.74603562,3.5,1.003420798,LANDSAT_7,2022-03-25 09:02:17,2022-03-25 10:02:17,1648198937
2_LC09_196028_20220325,9.89107232,3.7,1.003420798,LANDSAT_9,2022-03-25 10:23:02,2022-03-25 11:23:02,1648203782
1_2_LC08_195028_20220326,10.64303672,1.56,0.957916217,LANDSAT_8,2022-03-26 10:16:41,2022-03-26 11:16:41,1648289801
1_1_2_LE07_195028_20220403,7.20109058,3.79,0.957916217,LANDSAT_7,2022-04-03 08:55:14,2022-04-03 09:55:14,1648976114
2_LC09_196028_20220410,7.8026621,3.23,1.003420798,LANDSAT_9,2022-04-10 10:22:59,2022-04-10 11:22:59,1649586179
1_2_LC08_196028_20220418,10.81735574,2.57,1.003420798,LANDSAT_8,2022-04-18 10:22:54,2022-04-18 11:22:54,1650277374
2_LC09_196028_20220426,9.33051704,5.66,1.003420798,LANDSAT_9,2022-04-26 10:22:50,2022-04-26 11:22:50,1650968570
1_2_LC08_195028_20220427,11.28220646,1.52,0.957916217,LANDSAT_8,2022-04-27 10:16:40,2022-04-27 11:16:40,1651054600
1_1_2_LE07_196028_20220511,16.06743446,3.49,1.003420798,LANDSAT_7,2022-05-11 08:56:38,2022-05-11 09:56:38,1652259398
2_LC09_195028_20220521,19.50596258,2.14,0.957916217,LANDSAT_9,2022-05-21 10:16:25,2022-05-21 11:16:25,1653128185
1_1_2_LE07_196028_20220528,19.01718572,3.46,1.003420798,LANDSAT_7,2022-05-28 08:55:55,2022-05-28 09:55:55,1653728155
2_LC09_196028_20220528,19.9879034,2.04,1.003420798,LANDSAT_9,2022-05-28 10:22:35,2022-05-28 11:22:35,1653733355
2_LC09_196028_20220629,24.00749492,2.27,1.003420798,LANDSAT_9,2022-06-29 10:22:57,2022-06-29 11:22:57,1656498177
1_2_LC08_196028_20220707,24.03483908,2.19,1.003420798,LANDSAT_8,2022-07-07 10:23:19,2022-07-07 11:23:19,1657189399
2_LC09_195028_20220708,23.3204729,1.89,0.957916217,LANDSAT_9,2022-07-08 10:16:44,2022-07-08 11:16:44,1657275404
1_1_2_LE07_195028_20220713,22.02846134,2.35,0.957916217,LANDSAT_7,2022-07-13 08:47:16,2022-07-13 09:47:16,1657702036
2_LC09_196028_20220715,24.7731314,3.52,1.003420798,LANDSAT_9,2022-07-15 10:22:53,2022-07-15 11:22:53,1657880573
1_2_LC08_195028_20220716,24.74920526,1.99,0.957916217,LANDSAT_8,2022-07-16 10:17:07,2022-07-16 11:17:07,1657966627
2_LC09_195028_20220724,27.10422104,2.07,0.957916217,LANDSAT_9,2022-07-24 10:16:52,2022-07-24 11:16:52,1658657812
1_1_2_LE07_195028_20220730,23.67252896,2.13,0.957916217,LANDSAT_7,2022-07-30 08:45:56,2022-07-30 09:45:56,1659170756
2_LC09_196028_20220731,26.42061704,3.6,1.003420798,LANDSAT_9,2022-07-31 10:23:08,2022-07-31 11:23:08,1659262988
1_2_LC08_195028_20220801,26.37618278,2.04,0.957916217,LANDSAT_8,2022-08-01 10:17:20,2022-08-01 11:17:20,1659349040
1_2_LC08_196028_20220808,25.54560392,3.6,1.003420798,LANDSAT_8,2022-08-08 10:23:34,2022-08-08 11:23:34,1659954214
2_LC09_195028_20220809,25.217474,1.77,0.957916217,LANDSAT_9,2022-08-09 10:17:03,2022-08-09 11:17:03,1660040223
1_1_2_LE07_195028_20220816,23.0812115,2.36,0.957916217,LANDSAT_7,2022-08-16 08:44:29,2022-08-16 09:44:29,1660639469
2_LC09_196028_20220816,25.2687443,2.2,1.003420798,LANDSAT_9,2022-08-16 10:23:17,2022-08-16 11:23:17,1660645397
1_1_2_LE07_196028_20220821,22.34975522,2.25,0.844904936,LANDSAT_7,2022-08-21 08:49:50,2022-08-21 09:49:50,1661071790
2_LC09_195028_20220825,18.9283172,3.8,0.957916217,LANDSAT_9,2022-08-25 10:17:08,2022-08-25 11:17:08,1661422628
2_LC09_196028_20220901,24.13396166,3.49,1.003420798,LANDSAT_9,2022-09-01 10:23:19,2022-09-01 11:23:19,1662027799
1_1_2_LE07_195028_20220902,21.63880706,2.42,0.957916217,LANDSAT_7,2022-09-02 08:42:54,2022-09-02 09:42:54,1662108174
1_2_LC08_196028_20220909,22.42495166,2.09,1.003420798,LANDSAT_8,2022-09-09 10:23:40,2022-09-09 11:23:40,1662719020
2_LC09_196028_20220917,19.3726598,3.6,1.003420798,LANDSAT_9,2022-09-17 10:23:23,2022-09-17 11:23:23,1663410203
1_2_LC08_195028_20220918,20.06993588,1.56,0.957916217,LANDSAT_8,2022-09-18 10:17:33,2022-09-18 11:17:33,1663496253
1_2_LC08_195028_20221004,12.49902158,2.14,0.957916217,LANDSAT_8,2022-10-04 10:17:31,2022-10-04 11:17:31,1664878651
1_1_2_LE07_195028_20221006,16.24175348,3.53,0.957916217,LANDSAT_7,2022-10-06 08:39:17,2022-10-06 09:39:17,1665045557
1_2_LC08_196028_20221011,17.2193072,2.0,1.003420798,LANDSAT_8,2022-10-11 10:23:36,2022-10-11 11:23:36,1665483816
2_LC09_196028_20221019,16.12895882,2.81,1.003420798,LANDSAT_9,2022-10-19 10:23:32,2022-10-19 11:23:32,1666175012
1_2_LC08_196028_20221027,15.75981266,3.52,1.003420798,LANDSAT_8,2022-10-27 10:23:43,2022-10-27 11:23:43,1666866223
